"IDORIGIN","YEAR","AI","SD","POLRT","MIL2","LEFT","BRIT","PCGNP","AINEW","SDNEW","IDGURR","AILAG","SDLAG","PERCHPCG","PERCHPOP","LPOP","PCGTHOU","DEMOC3","CWARCOW","IWARCOW2"
541,1976,4,NA,1,0,1,0,70,4,4,541,NA,NA,NA,NA,16.2,0.07,0,0,0
541,1977,3,3,1,0,1,0,62,3,3,541,4,4,-11.43,2.67,16.23,0.06,0,0,0
541,1978,3,3,1,0,1,0,96,3,3,541,3,3,54.84,2.68,16.26,0.1,0,0,0
541,1979,3,3,1,0,1,0,145,3,3,541,3,3,51.04,2.68,16.28,0.14,0,1,0
541,1980,3,3,1,0,1,0,181,3,3,541,3,3,24.83,2.68,16.31,0.18,0,1,0
541,1981,3,2,1,0,1,0,185,3,2,541,3,3,2.21,2.67,16.34,0.19,0,1,0
541,1982,3,3,1,0,1,0,190,3,3,541,3,2,2.7,2.64,16.36,0.19,0,1,0
541,1983,3,5,1,0,1,0,160,3,5,541,3,3,-15.79,2.63,16.39,0.16,0,1,0
541,1984,3,3,2,0,1,0,180,3,3,541,3,5,12.5,2.64,16.41,0.18,0,1,0
541,1985,4,5,2,0,1,0,190,4,5,541,3,3,5.56,2.65,16.44,0.19,0,1,0
541,1986,4,5,2,0,1,0,220,4,5,541,4,5,15.79,2.66,16.47,0.22,0,1,0
541,1987,4,5,2,0,1,0,150,4,5,541,4,5,-31.82,2.65,16.49,0.15,0,1,0
541,1988,3,4,2,0,1,0,110,3,4,541,4,5,-26.67,2.64,16.52,0.11,0,1,0
541,1989,3,4,2,0,1,0,80,3,4,541,3,4,-27.27,2.63,16.54,0.08,0,1,0
541,1990,3,4,2,0,1,0,80,3,4,541,3,4,0,2.6,16.57,0.08,0,1,0
541,1991,3,4,2,0,1,0,80,3,4,541,3,4,0,2.55,16.59,0.08,0,1,0
541,1992,4,5,2,0,1,0,60,4,5,541,3,4,-25,2.5,16.62,0.06,0,1,0
541,1993,3,4,2,0,1,0,80,3,4,541,4,5,33.33,0.54,16.62,0.08,0,0,0
551,1976,3,NA,3,0,0,1,550,3,3,551,NA,NA,NA,NA,15.42,0.55,0,0,0
551,1977,NA,2,3,0,0,1,490,2,2,551,3,3,-10.91,3.05,15.45,0.49,0,0,0
551,1978,NA,3,3,0,0,1,510,3,3,551,2,2,4.08,3.12,15.48,0.51,0,0,0
551,1979,2,3,3,0,0,1,520,2,3,551,3,3,1.96,3.23,15.51,0.52,0,0,0
551,1980,3,3,3,0,0,1,610,3,3,551,2,3,17.31,3.29,15.55,0.61,0,0,0
551,1981,3,3,3,0,0,1,720,3,3,551,3,3,18.03,3.68,15.58,0.72,0,0,0
551,1982,3,3,3,0,0,1,650,3,3,551,3,3,-9.72,3.5,15.62,0.65,0,0,0
551,1983,3,2,3,0,0,1,570,3,2,551,3,3,-12.31,3.37,15.65,0.57,0,0,0
551,1984,2,2,3,0,0,1,470,2,2,551,3,2,-17.54,3.29,15.68,0.47,0,0,0
551,1985,2,2,3,0,0,1,350,2,2,551,2,2,-25.53,3.25,15.71,0.35,0,0,0
551,1986,3,3,3,0,0,1,260,3,3,551,2,2,-25.71,3.19,15.75,0.26,0,0,0
551,1987,3,2,3,0,0,1,260,3,2,551,3,3,0,3.12,15.78,0.26,0,0,0
551,1988,2,3,2,0,0,1,290,2,3,551,3,2,11.54,3.07,15.81,0.29,0,0,0
551,1989,2,2,2,0,0,1,390,2,2,551,2,3,34.48,3.06,15.84,0.39,0,0,0
551,1990,3,3,2,0,0,1,490,3,3,551,2,2,25.64,3.1,15.87,0.49,0,0,0
551,1991,1,2,6,0,0,1,450,1,2,551,3,3,-8.16,3.1,15.9,0.45,6,0,0
551,1992,3,2,6,0,0,1,410,3,2,551,1,2,-8.89,3.08,15.93,0.41,6,0,0
551,1993,3,3,5,0,0,1,370,3,3,551,3,2,-9.76,8.8,16.01,0.37,6,0,0
552,1976,NA,NA,NA,NA,NA,NA,570,NA,NA,552,NA,NA,NA,NA,15.64,0.57,7,NA,NA
552,1977,NA,NA,NA,NA,NA,NA,540,NA,NA,552,NA,NA,-5.26,2.79,15.67,0.54,7,NA,NA
552,1978,NA,NA,NA,NA,NA,NA,530,NA,NA,552,NA,NA,-1.85,2.92,15.7,0.53,7,NA,NA
552,1979,NA,NA,NA,NA,NA,NA,590,NA,NA,552,NA,NA,11.32,3.07,15.73,0.59,NA,NA,NA
552,1980,3,2,5,0,0,1,710,3,2,552,NA,NA,20.34,3.19,15.76,0.71,6,0,0
552,1981,3,2,5,0,0,1,870,3,2,552,3,2,22.54,3.35,15.8,0.87,6,0,0
552,1982,3,3,5,0,0,1,900,3,3,552,3,2,3.45,3.48,15.83,0.9,6,0,0
552,1983,4,5,4,0,0,1,850,4,5,552,3,3,-5.56,3.58,15.87,0.85,3,0,0
552,1984,5,4,4,0,0,1,740,5,4,552,4,5,-12.94,3.55,15.9,0.74,3,0,0
552,1985,4,5,4,0,0,1,640,4,5,552,5,4,-13.51,3.47,15.93,0.64,3,0,1
552,1986,3,3,4,0,0,1,570,3,3,552,4,5,-10.94,3.4,15.97,0.57,3,0,1
552,1987,3,3,3,0,0,1,550,3,3,552,3,3,-3.51,3.32,16,0.55,0,0,1
552,1988,2,3,2,0,0,1,630,2,3,552,3,3,14.55,3.23,16.03,0.63,0,0,1
552,1989,2,3,2,0,0,1,670,2,3,552,2,3,6.35,3.13,16.06,0.67,0,0,1
552,1990,2,3,2,0,0,1,690,2,3,552,2,3,2.99,3.01,16.09,0.69,0,0,1
552,1991,2,2,3,0,0,1,670,2,2,552,2,3,-2.9,2.89,16.12,0.67,0,0,1
552,1992,2,2,3,0,0,1,570,2,2,552,2,2,-14.93,3.34,16.15,0.57,0,0,1
552,1993,2,2,3,0,0,1,540,2,2,552,2,2,-5.26,3.24,16.19,0.54,0,0,1
553,1976,3,NA,1,0,0,1,120,3,3,553,NA,NA,NA,NA,15.5,0.12,0,0,0
553,1977,2,3,1,0,0,1,130,2,3,553,3,3,8.33,3.2,15.54,0.13,0,0,0
553,1978,2,2,2,0,0,1,160,2,2,553,2,3,23.08,3.22,15.57,0.16,0,0,0
553,1979,2,2,2,0,0,1,170,2,2,553,2,2,6.25,3.21,15.6,0.17,0,0,0
553,1980,2,2,2,0,0,1,180,2,2,553,2,2,5.88,3.19,15.63,0.18,0,0,0
553,1981,2,2,2,0,0,1,180,2,2,553,2,2,0,3.05,15.66,0.18,0,0,0
553,1982,2,2,2,0,0,1,190,2,2,553,2,2,5.56,3.11,15.69,0.19,0,0,0
553,1983,3,3,2,0,0,1,180,3,3,553,2,2,-5.26,3.2,15.72,0.18,0,0,0
553,1984,2,3,2,0,0,1,180,2,3,553,3,3,0,3.3,15.75,0.18,0,0,0
553,1985,3,3,2,0,0,1,170,3,3,553,2,3,-5.56,3.38,15.79,0.17,0,0,0
553,1986,3,2,2,0,0,1,160,3,2,553,3,3,-5.88,3.39,15.82,0.16,0,0,0
553,1987,2,2,2,0,0,1,150,2,2,553,3,2,-6.25,3.4,15.85,0.15,0,0,0
553,1988,2,2,2,0,0,1,160,2,2,553,2,2,6.67,3.44,15.89,0.16,0,0,0
553,1989,3,2,1,0,0,1,170,3,2,553,2,2,6.25,3.43,15.92,0.17,0,0,0
553,1990,2,3,1,0,0,1,200,2,3,553,3,2,17.65,3.47,15.96,0.2,0,0,0
553,1991,3,3,1,0,0,1,230,3,3,553,2,3,15,3.4,15.99,0.23,0,0,0
553,1992,3,3,2,0,0,1,210,3,3,553,3,3,-8.7,2.97,16.02,0.21,0,0,0
553,1993,2,2,2,0,0,1,220,2,2,553,3,3,4.76,7.1,16.09,0.22,0,0,0
560,1976,4,NA,4,0,0,1,1610,4,4,560,NA,NA,NA,NA,17.09,1.61,7,0,1
560,1977,4,3,3,0,0,1,1740,4,3,560,4,4,8.07,2.72,17.12,1.74,7,0,1
560,1978,3,NA,3,0,0,1,1180,3,3,560,4,3,-32.18,2.7,17.15,1.18,7,0,1
560,1979,3,3,3,0,0,1,1290,3,3,560,3,3,9.32,2.68,17.17,1.29,7,0,1
560,1980,3,3,3,0,0,1,1710,3,3,560,3,3,32.56,2.67,17.2,1.71,7,0,1
560,1981,3,2,3,0,0,1,2790,3,2,560,3,3,63.16,2.66,17.23,2.79,7,0,1
560,1982,3,3,3,0,0,1,3040,3,3,560,3,2,8.96,2.64,17.25,3.04,7,0,1
560,1983,4,2,3,0,0,1,2460,4,2,560,3,3,-19.08,2.62,17.28,2.46,7,0,1
560,1984,3,3,3,0,0,1,2330,3,3,560,4,2,-5.28,2.6,17.3,2.33,7,0,1
560,1985,4,4,3,0,0,1,2010,4,4,560,3,3,-13.73,2.56,17.33,2.01,7,0,1
560,1986,5,5,3,0,0,1,1760,5,5,560,4,4,-12.44,2.54,17.35,1.76,7,0,1
560,1987,4,5,3,0,0,1,1830,4,5,560,5,5,3.98,2.51,17.38,1.83,7,0,1
560,1988,4,5,3,0,0,1,2150,4,5,560,4,5,17.49,2.47,17.4,2.15,7,0,1
560,1989,4,4,2,0,0,1,2370,4,4,560,4,5,10.23,2.44,17.43,2.37,7,0,1
560,1990,4,4,3,0,0,1,2420,4,4,560,4,4,2.11,2.4,17.45,2.42,7,0,0
560,1991,5,4,3,0,0,1,2540,5,4,560,4,4,4.96,2.37,17.48,2.54,7,0,0
560,1992,5,4,3,0,0,1,2670,5,4,560,5,4,5.12,2.34,17.5,2.67,7,0,0
560,1993,5,5,3,0,0,1,2900,5,5,560,5,4,8.61,6.88,17.57,2.9,NA,0,0
562,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,1989,4,3,NA,NA,NA,NA,NA,4,3,562,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,1990,2,2,6,NA,0,1,NA,2,2,562,4,3,NA,NA,NA,NA,NA,0,0
562,1991,2,2,6,NA,0,1,NA,2,2,562,2,2,NA,NA,NA,NA,NA,0,0
562,1992,2,2,6,NA,0,1,NA,2,2,562,2,2,NA,NA,NA,NA,NA,0,0
562,1993,1,1,6,0,0,1,NA,1,1,562,2,2,NA,NA,NA,NA,NA,0,0
570,1976,2,1,3,0,0,1,260,2,1,570,NA,NA,NA,NA,14.01,0.26,0,0,0
570,1977,2,1,3,0,0,1,300,2,1,570,2,1,15.38,2.39,14.03,0.3,0,0,0
570,1978,2,1,3,0,0,1,330,2,1,570,2,1,10,2.42,14.06,0.33,0,0,0
570,1979,3,2,6,0,0,1,370,3,2,570,2,1,12.12,2.52,14.08,0.37,0,0,0
570,1980,2,2,3,0,0,1,420,2,2,570,3,2,13.51,2.68,14.11,0.42,0,0,0
570,1981,3,2,3,0,0,1,490,3,2,570,2,2,16.67,2.76,14.13,0.49,0,0,0
570,1982,3,2,3,0,0,1,550,3,2,570,3,2,12.24,2.91,14.16,0.55,0,0,0
570,1983,2,2,3,0,0,1,510,2,2,570,3,2,-7.27,2.97,14.19,0.51,0,0,0
570,1984,2,2,3,0,0,1,480,2,2,570,2,2,-5.88,2.95,14.22,0.48,0,0,0
570,1985,3,3,3,0,0,1,390,3,3,570,2,2,-18.75,2.93,14.25,0.39,0,0,0
570,1986,3,2,3,1,0,1,340,3,2,570,3,3,-12.82,2.85,14.28,0.34,0,0,0
570,1987,2,2,3,1,0,1,350,2,2,570,3,2,2.94,2.83,14.31,0.35,0,0,0
570,1988,3,3,2,1,0,1,420,3,3,570,2,2,20,2.75,14.33,0.42,0,0,0
570,1989,2,2,2,1,0,1,520,2,2,570,3,3,23.81,2.68,14.36,0.52,0,0,0
570,1990,2,2,2,1,0,1,560,2,2,570,2,2,7.69,2.55,14.39,0.56,0,0,0
570,1991,3,2,2,1,0,1,580,3,2,570,2,2,3.57,2.49,14.41,0.58,0,0,0
570,1992,NA,3,2,1,0,1,590,3,3,570,3,2,1.72,2.43,14.43,0.59,0,0,0
570,1993,2,3,5,1,0,1,660,2,3,570,3,3,11.86,2.37,14.46,0.66,8,0,0
571,1976,2,1,6,0,0,1,450,2,1,571,NA,NA,NA,NA,13.57,0.45,10,0,0
571,1977,NA,1,6,0,0,1,480,1,1,571,2,1,6.67,3.58,13.61,0.48,10,0,0
571,1978,NA,1,6,0,0,1,560,1,1,571,1,1,16.67,3.58,13.64,0.56,10,0,0
571,1979,NA,1,6,0,0,1,670,1,1,571,1,1,19.64,3.57,13.68,0.67,10,0,0
571,1980,1,1,6,0,0,1,870,1,1,571,1,1,29.85,3.68,13.71,0.87,10,0,0
571,1981,1,1,6,0,0,1,1160,1,1,571,1,1,33.33,3.55,13.75,1.16,10,0,0
571,1982,NA,1,6,0,0,1,1200,1,1,571,1,1,3.45,3.53,13.78,1.2,10,0,0
571,1983,NA,1,6,0,0,1,1170,1,1,571,1,1,-2.5,3.62,13.82,1.17,10,0,0
571,1984,1,1,6,0,0,1,1110,1,1,571,1,1,-5.13,3.59,13.85,1.11,10,0,0
571,1985,NA,1,6,0,0,1,1040,1,1,571,1,1,-6.31,3.56,13.89,1.04,10,0,0
571,1986,1,1,6,0,0,1,1060,1,1,571,1,1,1.92,3.63,13.92,1.06,10,0,0
571,1987,NA,1,6,0,0,1,1110,1,1,571,1,1,4.72,3.5,13.96,1.11,10,0,0
571,1988,NA,1,6,0,0,1,1380,1,1,571,1,1,24.32,3.56,13.99,1.38,10,0,0
571,1989,NA,1,7,0,0,1,1810,1,1,571,1,1,31.16,3.43,14.03,1.81,10,0,0
571,1990,NA,1,7,0,0,1,2230,1,1,571,1,1,23.2,3.4,14.06,2.23,10,0,0
571,1991,NA,1,7,0,0,1,2580,1,1,571,1,1,15.7,3.29,14.09,2.58,10,0,0
571,1992,2,1,7,0,0,1,2790,2,1,571,1,1,8.14,3.18,14.12,2.79,10,0,0
571,1993,NA,1,6,0,0,1,2590,1,1,571,2,1,-7.17,2.87,14.15,2.59,10,0,0
572,1976,1,2,2,0,0,1,580,1,2,572,NA,NA,NA,NA,13.12,0.58,0,0,0
572,1977,2,2,2,0,0,1,590,2,2,572,1,2,1.72,3.21,13.15,0.59,0,0,0
572,1978,2,1,2,0,0,1,600,2,1,572,2,2,1.69,3.31,13.18,0.6,0,0,0
572,1979,2,2,3,0,0,1,720,2,2,572,2,1,20,3.2,13.21,0.72,0,0,0
572,1980,2,1,3,0,0,1,830,2,1,572,2,2,15.28,3.1,13.24,0.83,0,0,0
572,1981,2,1,3,0,0,1,930,2,1,572,2,1,12.05,3.01,13.27,0.93,0,0,0
572,1982,2,1,3,0,0,1,980,2,1,572,2,1,5.38,3.09,13.3,0.98,0,0,0
572,1983,2,2,3,0,0,1,1020,2,2,572,2,1,4.08,2.83,13.33,1.02,0,0,0
572,1984,3,2,3,0,0,1,960,3,2,572,2,2,-5.88,3.24,13.36,0.96,0,0,0
572,1985,2,2,3,0,0,1,810,2,2,572,3,2,-15.63,3.45,13.4,0.81,0,0,0
572,1986,2,1,3,0,0,1,760,2,1,572,2,2,-6.17,3.64,13.43,0.76,0,0,0
572,1987,2,2,3,0,0,1,730,2,2,572,2,1,-3.95,3.81,13.47,0.73,0,0,0
572,1988,1,2,3,0,0,1,870,1,2,572,2,2,19.18,3.95,13.51,0.87,0,0,0
572,1989,2,2,2,0,0,1,930,2,2,572,1,2,6.9,4.07,13.55,0.93,0,0,0
572,1990,2,2,2,0,0,1,990,2,2,572,2,2,6.45,3.91,13.59,0.99,0,0,0
572,1991,2,2,2,0,0,1,1030,2,2,572,2,2,4.04,3.76,13.63,1.03,0,0,0
572,1992,1,2,2,0,0,1,1090,1,2,572,2,2,5.83,3.75,13.66,1.09,0,0,0
572,1993,3,2,2,0,0,1,1050,3,2,572,1,2,-3.67,-2.68,13.64,1.05,0,0,0
580,1976,3,NA,2,1,1,0,280,3,3,580,NA,NA,NA,NA,15.87,0.28,0,0,0
580,1977,NA,NA,3,1,1,0,300,NA,NA,580,3,3,7.14,2.79,15.9,0.3,0,0,0
580,1978,NA,1,3,1,1,0,310,1,1,580,NA,NA,3.33,2.79,15.93,0.31,0,0,0
580,1979,2,2,2,1,1,0,380,2,2,580,1,1,22.58,2.76,15.95,0.38,0,0,0
580,1980,2,2,2,1,1,0,430,2,2,580,2,2,13.16,2.76,15.98,0.43,0,0,0
580,1981,2,2,2,1,1,0,410,2,2,580,2,2,-4.65,2.72,16.01,0.41,0,0,0
580,1982,2,2,3,1,1,0,400,2,2,580,2,2,-2.44,2.67,16.03,0.4,0,0,0
580,1983,2,2,3,1,1,0,380,2,2,580,2,2,-5,2.68,16.06,0.38,0,0,0
580,1984,NA,2,3,1,1,0,340,2,2,580,2,2,-10.53,2.79,16.09,0.34,0,0,0
580,1985,2,2,3,1,1,0,310,2,2,580,2,2,-8.82,2.95,16.12,0.31,0,0,0
580,1986,2,2,3,1,1,0,290,2,2,580,2,2,-6.45,3.05,16.15,0.29,0,0,0
580,1987,2,2,3,1,1,0,260,2,2,580,2,2,-10.34,3.15,16.18,0.26,0,0,0
580,1988,4,3,3,1,1,0,240,4,3,580,2,2,-7.69,3.2,16.21,0.24,0,0,0
580,1989,3,3,3,1,1,0,220,3,3,580,4,3,-8.33,3.22,16.24,0.22,0,0,0
580,1990,2,2,4,1,0,0,230,2,2,580,3,3,4.55,3.23,16.27,0.23,0,0,0
580,1991,3,3,4,1,0,0,210,3,3,580,2,2,-8.7,2.93,16.3,0.21,0,0,0
580,1992,3,3,4,1,0,0,230,3,3,580,3,3,9.52,2.93,16.33,0.23,NA,0,0
580,1993,NA,3,4,0,0,0,240,3,3,580,3,3,4.35,5.13,16.38,0.24,8,0,0
581,1976,2,NA,3,1,1,0,190,2,2,581,NA,NA,NA,NA,12.62,0.19,0,0,0
581,1977,3,NA,4,1,1,0,200,3,3,581,2,2,5.26,1.97,12.64,0.2,0,0,0
581,1978,3,2,3,1,0,0,220,3,2,581,3,3,10,1.94,12.66,0.22,0,0,0
581,1979,2,2,4,1,0,0,260,2,2,581,3,2,18.18,2.53,12.69,0.26,0,0,0
581,1980,2,2,4,1,0,0,350,2,2,581,2,2,34.62,2.78,12.72,0.35,0,0,0
581,1981,2,2,4,1,0,0,380,2,2,581,2,2,8.57,3,12.75,0.38,0,0,0
581,1982,2,2,4,1,0,0,360,2,2,581,2,2,-5.26,3.5,12.78,0.36,0,0,0
581,1983,2,2,4,1,0,0,330,2,2,581,2,2,-8.33,3.38,12.81,0.33,0,0,0
581,1984,NA,2,3,1,0,0,310,2,2,581,2,2,-6.06,3.81,12.85,0.31,0,0,0
581,1985,3,2,2,1,0,0,300,3,2,581,2,2,-3.23,3.67,12.89,0.3,0,0,0
581,1986,3,2,2,1,0,0,320,3,2,581,3,2,6.67,3.8,12.92,0.32,0,0,0
581,1987,3,3,2,1,0,0,370,3,3,581,3,2,15.63,3.66,12.96,0.37,0,0,0
581,1988,2,2,2,1,0,0,450,2,2,581,3,3,21.62,3.76,13,0.45,0,0,0
581,1989,2,2,2,1,0,0,460,2,2,581,2,2,2.22,3.85,13.03,0.46,0,0,0
581,1990,2,1,3,0,0,0,470,2,1,581,2,2,2.17,3.71,13.07,0.47,5,0,0
581,1991,2,1,4,0,0,0,490,2,1,581,2,1,4.26,3.58,13.11,0.49,5,0,0
581,1992,3,2,4,0,0,0,510,3,2,581,2,1,4.08,3.66,13.14,0.51,5,0,0
581,1993,3,1,4,0,0,0,520,3,1,581,3,2,1.96,0,13.14,0.52,5,0,0
590,1976,NA,NA,5,0,0,1,860,NA,NA,590,NA,NA,NA,NA,13.71,0.86,9,0,0
590,1977,NA,NA,6,0,0,1,930,NA,NA,590,NA,NA,8.14,1.78,13.73,0.93,9,0,0
590,1978,2,1,6,0,0,1,1030,2,1,590,NA,NA,10.75,1.86,13.74,1.03,9,0,0
590,1979,NA,1,6,0,0,1,1200,1,1,590,2,1,16.5,1.83,13.76,1.2,9,0,0
590,1980,NA,1,6,0,0,1,1190,1,1,590,1,1,-0.83,1.9,13.78,1.19,9,0,0
590,1981,NA,1,6,0,0,1,1260,1,1,590,1,1,5.88,1.66,13.8,1.26,9,0,0
590,1982,NA,1,6,0,0,1,1210,1,1,590,1,1,-3.97,1.32,13.81,1.21,10,0,0
590,1983,NA,1,6,0,0,1,1120,1,1,590,1,1,-7.44,1.11,13.82,1.12,10,0,0
590,1984,1,1,6,0,0,1,1080,1,1,590,1,1,-3.57,0.8,13.83,1.08,10,0,0
590,1985,NA,1,6,0,0,1,1110,1,1,590,1,1,2.78,0.59,13.84,1.11,10,0,0
590,1986,1,1,6,0,0,1,1230,1,1,590,1,1,10.81,0.98,13.85,1.23,10,0,0
590,1987,1,1,6,0,0,1,1500,1,1,590,1,1,21.95,0.97,13.85,1.5,10,0,0
590,1988,1,1,6,0,0,1,1830,1,1,590,1,1,22,1.06,13.87,1.83,10,0,0
590,1989,1,1,6,0,0,1,2150,1,1,590,1,1,17.49,1.14,13.88,2.15,10,0,0
590,1990,2,1,6,0,0,1,2240,2,1,590,1,1,4.19,1.13,13.89,2.24,10,0,0
590,1991,1,1,7,0,0,1,2380,1,1,590,2,1,6.25,1.12,13.9,2.38,10,0,0
590,1992,1,1,6,0,0,1,2700,1,1,590,1,1,13.45,1.1,13.91,2.7,10,0,0
590,1993,1,1,7,0,0,1,2980,1,1,590,1,1,10.37,0.09,13.91,2.98,10,0,0
591,1976,1,NA,7,0,1,1,870,1,1,591,NA,NA,NA,NA,11,0.87,NA,0,0
591,1977,NA,NA,2,1,1,1,950,NA,NA,591,1,1,9.2,1.5,11.02,0.95,NA,0,0
591,1978,NA,1,2,1,1,1,1120,1,1,591,NA,NA,17.89,1.31,11.03,1.12,NA,0,0
591,1979,2,2,2,1,1,1,1610,2,2,591,1,1,43.75,1.13,11.04,1.61,NA,0,0
591,1980,NA,2,2,1,1,1,2020,2,2,591,2,2,25.47,1.12,11.05,2.02,NA,0,0
591,1981,2,2,2,1,1,1,2300,2,2,591,2,2,13.86,0.79,11.06,2.3,NA,0,0
591,1982,2,2,2,1,1,1,2350,2,2,591,2,2,2.17,0.63,11.07,2.35,NA,0,0
591,1983,NA,2,2,1,1,1,2370,2,2,591,2,2,0.85,0.62,11.07,2.37,NA,0,0
